space,pos,half
resnets,285,TEST
resnets,286,FIT
resnets,287,TEST
resnets,288,TEST
resnets,289,TEST
resnets,290,FIT
resnets,291,FIT
resnets,292,TEST
resnets,293,TEST
resnets,294,FIT
resnets,295,TEST
resnets,296,TEST
resnets,297,TEST
resnets,298,TEST
resnets,299,TEST
resnets,300,TEST
resnets,301,FIT
resnets,302,TEST
resnets,303,TEST
resnets,304,FIT
resnets,305,FIT
resnets,306,TEST
resnets,307,FIT
resnets,308,FIT
resnets,309,FIT
resnets,310,FIT
resnets,311,FIT
resnets,312,FIT
resnets,313,TEST
resnets,314,TEST
resnets,315,FIT
resnets,316,FIT
resnets,317,TEST
resnets,318,TEST
resnets,319,FIT
resnets,320,TEST
resnets,321,FIT
resnets,322,TEST
resnets,323,FIT
resnets,324,TEST
resnets,325,TEST
resnets,326,FIT
resnets,327,FIT
resnets,328,TEST
resnets,329,TEST
resnets,330,TEST
resnets,331,FIT
resnets,332,FIT
resnets,333,FIT
resnets,334,TEST
resnets,335,FIT
resnets,336,FIT
resnets,337,TEST
resnets,338,TEST
resnets,339,TEST
resnets,340,TEST
resnets,341,TEST
resnets,342,TEST
resnets,343,FIT
resnets,344,FIT
resnets,345,FIT
resnets,346,TEST
resnets,347,FIT
resnets,348,TEST
resnets,349,FIT
resnets,350,TEST
resnets,351,FIT
resnets,352,FIT
resnets,353,FIT
resnets,354,FIT
resnets,355,FIT
resnets,356,FIT
resnets,357,TEST
resnets,358,TEST
resnets,359,TEST
resnets,360,FIT
resnets,361,TEST
resnets,362,FIT
resnets,363,FIT
resnets,364,TEST
resnets,365,FIT
resnets,366,TEST
resnets,367,TEST
resnets,368,FIT
resnets,369,FIT
resnets,370,TEST
resnets,371,TEST
resnets,372,TEST
resnets,373,TEST
resnets,374,FIT
resnets,375,TEST
resnets,376,TEST
resnets,377,FIT
resnets,378,TEST
resnets,379,TEST
resnets,380,FIT
resnets,381,TEST
resnets,382,TEST
resnets,383,FIT
resnets,384,FIT
resnets,385,TEST
resnets,386,FIT
resnets,387,TEST
resnets,388,FIT
resnets,389,TEST
resnets,390,FIT
resnets,391,TEST
resnets,392,FIT
resnets,393,TEST
resnets,394,FIT
resnets,395,TEST
resnets,396,FIT
resnets,397,FIT
resnets,398,TEST
resnets,399,TEST
resnets,400,FIT
resnets,401,FIT
resnets,402,TEST
resnets,403,TEST
resnets,404,FIT
resnets,405,TEST
resnets,406,TEST
resnets,407,TEST
resnets,408,TEST
resnets,409,FIT
resnets,410,FIT
resnets,411,FIT
resnets,412,FIT
resnets,413,TEST
resnets,414,FIT
resnets,415,FIT
resnets,416,FIT
resnets,417,FIT
resnets,418,FIT
resnets,419,FIT
resnets,420,TEST
resnets,421,TEST
resnets,422,TEST
resnets,423,TEST
resnets,424,FIT
resnets,425,TEST
resnets,426,TEST
resnets,427,TEST
resnets,428,FIT
resnets,429,FIT
resnets,430,TEST
resnets,431,TEST
resnets,432,TEST
resnets,433,FIT
resnets,434,FIT
resnets,435,FIT
resnets,436,TEST
resnets,437,TEST
resnets,438,FIT
resnets,439,TEST
resnets,440,FIT
resnets,441,FIT
resnets,442,TEST
resnets,443,TEST
resnets,444,TEST
resnets,445,FIT
resnets,446,TEST
resnets,447,TEST
resnets,448,FIT
resnets,449,TEST
resnets,450,TEST
resnets,451,TEST
resnets,452,FIT
resnets,453,TEST
resnets,454,FIT
resnets,455,FIT
resnets,456,TEST
resnets,457,FIT
resnets,458,TEST
resnets,459,TEST
resnets,460,TEST
resnets,461,FIT
resnets,462,TEST
resnets,463,TEST
resnets,464,FIT
resnets,465,TEST
resnets,466,FIT
resnets,467,FIT
resnets,468,FIT
resnets,469,FIT
resnets,470,TEST
resnets,471,TEST
resnets,472,FIT
resnets,473,TEST
resnets,474,FIT
resnets,475,TEST
resnets,476,FIT
resnets,477,FIT
resnets,478,FIT
resnets,479,TEST
resnets,480,FIT
resnets,481,FIT
resnets,482,FIT
resnets,483,TEST
resnets,484,FIT
resnets,485,TEST
resnets,486,FIT
resnets,487,FIT
resnets,488,TEST
resnets,489,TEST
resnets,490,TEST
resnets,491,TEST
resnets,492,TEST
resnets,493,TEST
resnets,494,FIT
resnets,495,TEST
resnets,496,TEST
resnets,497,TEST
resnets,498,FIT
resnets,499,TEST
resnets,500,FIT
resnets,501,TEST
resnets,502,FIT
resnets,503,TEST
resnets,504,TEST
resnets,505,TEST
resnets,506,FIT
resnets,507,FIT
resnets,508,TEST
resnets,509,TEST
resnets,510,TEST
resnets,511,TEST
resnets,512,FIT
resnets,513,TEST
resnets,514,TEST
resnets,515,FIT
resnets,516,TEST
resnets,517,FIT
resnets,518,TEST
resnets,519,TEST
resnets,520,FIT
resnets,521,FIT
resnets,522,FIT
resnets,523,TEST
resnets,524,TEST
resnets,525,TEST
resnets,526,TEST
resnets,527,FIT
resnets,528,TEST
resnets,529,TEST
resnets,530,TEST
resnets,531,TEST
resnets,532,TEST
resnets,533,TEST
resnets,534,FIT
resnets,535,FIT
resnets,536,TEST
resnets,537,FIT
resnets,538,TEST
resnets,539,TEST
resnets,540,TEST
resnets,541,TEST
resnets,542,TEST
resnets,543,FIT
resnets,544,TEST
resnets,545,FIT
resnets,546,FIT
resnets,547,FIT
resnets,548,TEST
resnets,549,FIT
resnets,550,FIT
resnets,551,FIT
resnets,552,TEST
resnets,553,FIT
resnets,554,TEST
resnets,555,TEST
resnets,556,TEST
resnets,557,FIT
resnets,558,TEST
resnets,559,TEST
resnets,560,TEST
resnets,561,TEST
resnets,562,FIT
resnets,563,FIT
resnets,564,TEST
resnets,565,FIT
resnets,566,TEST
resnets,567,TEST
resnets,568,FIT
resnets,569,TEST
resnets,570,TEST
resnets,571,TEST
resnets,572,TEST
resnets,573,TEST
resnets,574,TEST
resnets,575,TEST
resnets,576,FIT
resnets,577,TEST
resnets,578,TEST
resnets,579,TEST
resnets,580,FIT
resnets,581,TEST
resnets,582,FIT
resnets,583,FIT
resnets,584,FIT
resnets,585,FIT
resnets,586,FIT
resnets,587,TEST
resnets,588,FIT
resnets,589,TEST
resnets,590,FIT
resnets,591,TEST
resnets,592,TEST
resnets,593,TEST
resnets,594,TEST
resnets,595,TEST
resnets,596,TEST
resnets,597,FIT
resnets,598,FIT
resnets,599,FIT
resnets,600,FIT
resnets,601,FIT
resnets,602,TEST
resnets,603,TEST
resnets,604,FIT
resnets,605,FIT
resnets,606,FIT
resnets,607,FIT
resnets,608,FIT
resnets,609,TEST
resnets,610,TEST
resnets,611,TEST
resnets,612,TEST
resnets,613,TEST
resnets,614,FIT
resnets,615,TEST
resnets,616,FIT
resnets,617,FIT
resnets,618,TEST
resnets,619,FIT
resnets,620,FIT
resnets,621,TEST
resnets,622,TEST
resnets,623,TEST
resnets,624,FIT
resnets,625,TEST
resnets,626,FIT
resnets,627,FIT
resnets,628,FIT
resnets,629,TEST
resnets,630,FIT
resnets,631,FIT
resnets,632,TEST
resnets,633,TEST
resnets,634,TEST
resnets,635,FIT
resnets,636,FIT
resnets,637,TEST
resnets,638,FIT
resnets,639,TEST
resnets,640,TEST
resnets,641,FIT
resnets,642,FIT
resnets,643,TEST
resnets,644,FIT
resnets,645,FIT
resnets,646,TEST
resnets,647,FIT
resnets,648,TEST
resnets,649,TEST
resnets,650,FIT
resnets,651,FIT
resnets,652,FIT
resnets,653,FIT
resnets,654,TEST
resnets,655,FIT
resnets,656,TEST
resnets,657,FIT
resnets,658,FIT
resnets,659,FIT
resnets,660,FIT
resnets,661,FIT
resnets,662,FIT
resnets,663,FIT
resnets,664,FIT
resnets,665,FIT
resnets,666,TEST
resnets,667,TEST
resnets,668,FIT
resnets,669,FIT
resnets,670,TEST
resnets,671,FIT
resnets,672,FIT
resnets,673,TEST
resnets,674,FIT
resnets,675,FIT
resnets,676,TEST
resnets,677,TEST
resnets,678,FIT
resnets,679,TEST
resnets,680,FIT
resnets,681,FIT
resnets,682,FIT
resnets,683,FIT
resnets,684,TEST
resnets,685,TEST
resnets,686,FIT
resnets,687,TEST
resnets,688,TEST
resnets,689,FIT
resnets,690,FIT
resnets,691,TEST
resnets,692,TEST
resnets,693,FIT
resnets,694,FIT
resnets,695,FIT
resnets,696,TEST
resnets,697,FIT
resnets,698,FIT
resnets,699,TEST
resnets,700,FIT
resnets,701,FIT
resnets,702,TEST
resnets,703,TEST
resnets,704,FIT
resnets,705,FIT
resnets,706,FIT
resnets,707,TEST
resnets,708,FIT
resnets,709,FIT
resnets,710,FIT
resnets,711,FIT
resnets,712,TEST
resnets,713,TEST
resnets,714,FIT
resnets,715,FIT
resnets,716,TEST
resnets,717,FIT
resnets,718,FIT
resnets,719,TEST
resnets,720,FIT
resnets,721,FIT
resnets,722,TEST
resnets,723,TEST
resnets,724,FIT
resnets,725,TEST
resnets,726,TEST
resnets,727,FIT
resnets,728,FIT
resnets,729,TEST
resnets,730,FIT
resnets,731,TEST
resnets,732,FIT
resnets,733,FIT
resnets,734,TEST
resnets,735,FIT
resnets,736,FIT
resnets,737,FIT
resnets,738,FIT
resnets,739,FIT
resnets,740,FIT
resnets,741,FIT
resnets,742,FIT
resnets,743,TEST
resnets,744,TEST
resnets,745,FIT
resnets,746,TEST
resnets,747,FIT
resnets,748,TEST
resnets,749,TEST
resnets,750,TEST
resnets,751,FIT
resnets,752,FIT
resnets,753,FIT
resnets,754,TEST
resnets,755,FIT
resnets,756,TEST
resnets,757,TEST
resnets,758,TEST
resnets,759,FIT
resnets,760,TEST
resnets,761,TEST
resnets,762,TEST
resnets,763,TEST
resnets,764,FIT
resnets,765,FIT
resnets,766,FIT
resnets,767,TEST
resnets,768,FIT
resnets,769,FIT
resnets,770,FIT
resnets,771,FIT
resnets,772,TEST
resnets,773,TEST
resnets,774,TEST
resnets,775,FIT
resnets,776,TEST
resnets,777,TEST
resnets,778,FIT
resnets,779,FIT
resnets,780,TEST
resnets,781,FIT
resnets,782,FIT
resnets,783,FIT
resnets,784,FIT
resnets,785,FIT
resnets,786,FIT
resnets,787,FIT
resnets,788,FIT
resnets,789,TEST
resnets,790,FIT
resnets,791,TEST
resnets,792,FIT
resnets,793,TEST
resnets,794,TEST
resnets,795,TEST
resnets,796,TEST
resnets,797,FIT
resnets,798,TEST
resnets,799,TEST
resnets,800,TEST
resnets,801,TEST
resnets,802,FIT
resnets,803,TEST
resnets,804,TEST
resnets,805,TEST
resnets,806,FIT
resnets,807,FIT
resnets,808,TEST
resnets,809,FIT
resnets,810,TEST
resnets,811,FIT
resnets,812,FIT
resnets,813,FIT
resnets,814,TEST
resnets,815,FIT
resnets,816,FIT
resnets,817,FIT
resnets,818,TEST
resnets,819,FIT
resnets,820,TEST
resnets,821,TEST
resnets,822,FIT
resnets,823,FIT
resnets,824,FIT
resnets,825,TEST
resnets,826,FIT
resnets,827,TEST
resnets,828,TEST
resnets,829,FIT
resnets,830,FIT
resnets,831,FIT
resnets,832,FIT
resnets,833,FIT
resnets,834,FIT
resnets,835,TEST
resnets,836,FIT
resnets,837,FIT
resnets,838,FIT
resnets,839,FIT
resnets,840,TEST
resnets,841,FIT
resnets,842,FIT
resnets,843,TEST
resnets,844,TEST
resnets,845,FIT
resnets,846,FIT
resnets,847,TEST
resnets,848,FIT
resnets,849,TEST
resnets,850,FIT
resnets,851,TEST
resnets,852,FIT
resnets,853,FIT
resnets,854,TEST
resnets,855,TEST
resnets,856,TEST
resnets,857,FIT
resnets,858,TEST
resnets,859,TEST
resnets,860,TEST
resnets,861,FIT
resnets,862,FIT
resnets,863,FIT
resnets,864,FIT
resnets,865,TEST
resnets,866,TEST
resnets,867,TEST
resnets,868,FIT
resnets,869,FIT
resnets,870,TEST
resnets,871,FIT
resnets,872,FIT
resnets,873,FIT
resnets,874,TEST
resnets,875,FIT
resnets,876,FIT
resnets,877,FIT
resnets,878,TEST
resnets,879,FIT
resnets,880,FIT
resnets,881,TEST
resnets,882,FIT
resnets,883,TEST
resnets,884,TEST
resnets,885,FIT
resnets,886,FIT
resnets,887,FIT
resnets,888,FIT
resnets,889,TEST
resnets,890,FIT
resnets,891,TEST
resnets,892,TEST
resnets,893,TEST
resnets,894,FIT
resnets,895,TEST
resnets,896,TEST
resnets,897,TEST
resnets,898,FIT
resnets,899,TEST
resnets,900,TEST
resnets,901,TEST
resnets,902,TEST
resnets,903,TEST
resnets,904,TEST
resnets,905,FIT
resnets,906,FIT
resnets,907,TEST
resnets,908,FIT
resnets,909,FIT
resnets,910,FIT
resnets,911,TEST
resnets,912,TEST
resnets,913,FIT
resnets,914,TEST
resnets,915,FIT
resnets,916,FIT
resnets,917,FIT
resnets,918,FIT
resnets,919,FIT
resnets,920,TEST
resnets,921,TEST
resnets,922,FIT
resnets,923,TEST
resnets,924,TEST
resnets,925,FIT
resnets,926,FIT
resnets,927,FIT
resnets,928,FIT
resnets,929,TEST
resnets,930,FIT
resnets,931,FIT
resnets,932,FIT
resnets,933,TEST
resnets,934,FIT
resnets,935,FIT
resnets,936,FIT
resnets,937,FIT
resnets,938,TEST
resnets,939,FIT
resnets,940,TEST
resnets,941,FIT
resnets,942,TEST
resnets,943,TEST
resnets,944,TEST
resnets,945,TEST
resnets,946,TEST
resnets,947,FIT
resnets,948,TEST
resnets,949,FIT
resnets,950,FIT
resnets,951,TEST
resnets,952,TEST
resnets,953,FIT
resnets,954,FIT
resnets,955,FIT
resnets,956,FIT
resnets,957,FIT
resnets,958,TEST
resnets,959,FIT
resnets,960,FIT
resnets,961,TEST
resnets,962,FIT
resnets,963,TEST
resnets,964,FIT
resnets,965,TEST
resnets,966,TEST
resnets,967,TEST
resnets,968,TEST
resnets,969,FIT
resnets,970,TEST
resnets,971,TEST
resnets,972,FIT
resnets,973,TEST
resnets,974,TEST
resnets,975,TEST
resnets,976,TEST
resnets,977,FIT
resnets,978,FIT
resnets,979,TEST
resnets,980,FIT
resnets,981,FIT
resnets,982,TEST
resnets,983,TEST
resnets,984,FIT
resnets,985,TEST
resnets,986,FIT
resnets,987,TEST
resnets,988,TEST
resnets,989,FIT
resnets,990,TEST
resnets,991,FIT
resnets,992,FIT
resnets,993,FIT
resnets,994,FIT
resnets,995,TEST
resnets,996,FIT
resnets,997,TEST
resnets,998,TEST
resnets,999,FIT
resnets,1000,TEST
resnets,1001,FIT
resnets,1002,FIT
resnets,1003,FIT
resnets,1004,FIT
resnets,1005,TEST
resnets,1006,TEST
resnets,1007,FIT
resnets,1008,TEST
resnets,1009,TEST
resnets,1010,TEST
resnets,1011,FIT
resnets,1012,FIT
resnets,1013,TEST
resnets,1014,FIT
resnets,1015,FIT
resnets,1016,FIT
resnets,1017,FIT
resnets,1018,FIT
resnets,1019,FIT
resnets,1020,TEST
resnets,1021,FIT
resnets,1022,FIT
resnets,1023,TEST
resnets,1024,TEST
resnets,1025,FIT
resnets,1026,FIT
resnets,1027,FIT
resnets,1028,FIT
resnets,1029,TEST
resnets,1030,TEST
resnets,1031,TEST
resnets,1032,FIT
resnets,1033,FIT
resnets,1034,TEST
resnets,1035,TEST
resnets,1036,FIT
resnets,1037,TEST
resnets,1038,TEST
resnets,1039,TEST
resnets,1040,FIT
resnets,1041,FIT
resnets,1042,FIT
resnets,1043,TEST
resnets,1044,FIT
resnets,1045,TEST
resnets,1046,FIT
resnets,1047,FIT
resnets,1048,TEST
resnets,1049,FIT
resnets,1050,FIT
resnets,1051,TEST
resnets,1052,FIT
resnets,1053,FIT
resnets,1054,FIT
resnets,1055,TEST
resnets,1056,FIT
resnets,1057,FIT
resnets,1058,TEST
resnets,1059,TEST
resnets,1060,FIT
resnets,1061,TEST
resnets,1062,FIT
resnets,1063,TEST
resnets,1064,FIT
resnets,1065,TEST
resnets,1066,TEST
resnets,1067,TEST
resnets,1068,FIT
resnets,1069,FIT
resnets,1070,TEST
resnets,1071,TEST
resnets,1072,FIT
resnets,1073,FIT
resnets,1074,FIT
resnets,1075,FIT
resnets,1076,TEST
resnets,1077,FIT
resnets,1078,TEST
resnets,1079,FIT
resnets,1080,TEST
resnets,1081,FIT
resnets,1082,FIT
resnets,1083,FIT
resnets,1084,FIT
resnets,1085,FIT
resnets,1086,TEST
resnets,1087,TEST
resnets,1088,FIT
resnets,1089,TEST
resnets,1090,FIT
resnets,1091,FIT
resnets,1092,TEST
resnets,1093,TEST
resnets,1094,FIT
resnets,1095,FIT
resnets,1096,TEST
resnets,1097,TEST
resnets,1098,FIT
resnets,1099,TEST
resnets,1100,TEST
resnets,1101,FIT
resnets,1102,TEST
resnets,1103,TEST
resnets,1104,TEST
resnets,1105,FIT
resnets,1106,TEST
resnets,1107,TEST
resnets,1108,TEST
resnets,1109,TEST
resnets,1110,FIT
resnets,1111,TEST
resnets,1112,TEST
resnets,1113,FIT
resnets,1114,TEST
resnets,1115,TEST
resnets,1116,FIT
resnets,1117,FIT
resnets,1118,TEST
resnets,1119,FIT
resnets,1120,TEST
resnets,1121,FIT
resnets,1122,TEST
resnets,1123,TEST
resnets,1124,FIT
resnets,1125,TEST
resnets,1126,FIT
resnets,1127,FIT
resnets,1128,FIT
resnets,1129,TEST
resnets,1130,TEST
resnets,1131,TEST
resnets,1132,TEST
resnets,1133,FIT
resnets,1134,FIT
resnets,1135,FIT
resnets,1136,TEST
resnets,1137,FIT
resnets,1138,FIT
resnets,1139,FIT
resnets,1140,FIT
resnets,1141,FIT
resnets,1142,FIT
resnets,1143,FIT
resnets,1144,FIT
resnets,1145,TEST
resnets,1146,FIT
resnets,1147,FIT
resnets,1148,TEST
resnets,1149,FIT
resnets,1150,FIT
resnets,1151,FIT
resnets,1152,TEST
resnets,1153,TEST
resnets,1154,TEST
resnets,1155,FIT
resnets,1156,FIT
resnets,1157,TEST
resnets,1158,FIT
resnets,1159,FIT
resnets,1160,FIT
resnets,1161,TEST
resnets,1162,TEST
resnets,1163,TEST
resnets,1164,FIT
resnets,1165,FIT
resnets,1166,FIT
resnets,1167,FIT
resnets,1168,FIT
resnets,1169,FIT
resnets,1170,TEST
resnets,1171,FIT
resnets,1172,TEST
resnets,1173,FIT
resnets,1174,TEST
resnets,1175,TEST
resnets,1176,TEST
resnets,1177,FIT
resnets,1178,TEST
resnets,1179,FIT
resnets,1180,FIT
resnets,1181,TEST
resnets,1182,FIT
resnets,1183,TEST
resnets,1184,FIT
resnets,1185,FIT
resnets,1186,TEST
resnets,1187,FIT
resnets,1188,FIT
resnets,1189,TEST
resnets,1190,TEST
resnets,1191,FIT
resnets,1192,TEST
resnets,1193,FIT
resnets,1194,FIT
resnets,1195,FIT
resnets,1196,TEST
resnets,1197,TEST
resnets,1198,TEST
resnets,1199,FIT
resnets,1200,TEST
resnets,1201,FIT
resnets,1202,TEST
resnets,1203,FIT
resnets,1204,TEST
resnets,1205,TEST
resnets,1206,TEST
resnets,1207,FIT
resnets,1208,TEST
resnets,1209,FIT
resnets,1210,TEST
resnets,1211,FIT
resnets,1212,TEST
resnets,1213,TEST
resnets,1214,FIT
resnets,1215,FIT
resnets,1216,TEST
resnets,1217,TEST
resnets,1218,TEST
resnets,1219,TEST
resnets,1220,FIT
resnets,1221,FIT
resnets,1222,TEST
resnets,1223,TEST
resnets,1224,FIT
resnets,1225,TEST
resnets,1226,FIT
resnets,1227,FIT
resnets,1228,TEST
resnets,1229,FIT
resnets,1230,FIT
resnets,1231,TEST
resnets,1232,TEST
resnets,1233,TEST
resnets,1234,TEST
resnets,1235,FIT
resnets,1236,FIT
resnets,1237,FIT
resnets,1238,FIT
resnets,1239,FIT
resnets,1240,TEST
resnets,1241,FIT
resnets,1242,FIT
resnets,1243,TEST
resnets,1244,TEST
resnets,1245,TEST
resnets,1246,TEST
resnets,1247,TEST
resnets,1248,TEST
resnets,1249,TEST
resnets,1250,TEST
resnets,1251,FIT
resnets,1252,TEST
resnets,1253,TEST
resnets,1254,TEST
resnets,1255,FIT
resnets,1256,TEST
resnets,1257,FIT
resnets,1258,FIT
resnets,1259,TEST
resnets,1260,TEST
resnets,1261,TEST
resnets,1262,TEST
resnets,1263,TEST
resnets,1264,TEST
resnets,1265,FIT
resnets,1266,FIT
resnets,1267,FIT
resnets,1268,TEST
resnets,1269,TEST
resnets,1270,TEST
resnets,1271,TEST
resnets,1272,TEST
resnets,1273,TEST
resnets,1274,TEST
resnets,1275,TEST
resnets,1276,TEST
resnets,1277,TEST
resnets,1278,FIT
resnets,1279,TEST
resnets,1280,FIT
resnets,1281,FIT
resnets,1282,TEST
resnets,1283,FIT
resnets,1284,TEST
resnets,1285,TEST
resnets,1286,FIT
resnets,1287,FIT
resnets,1288,TEST
resnets,1289,TEST
resnets,1290,TEST
resnets,1291,FIT
resnets,1292,TEST
resnets,1293,TEST
resnets,1294,TEST
resnets,1295,TEST
resnets,1296,TEST
resnets,1297,TEST
resnets,1298,FIT
resnets,1299,TEST
resnets,1300,FIT
resnets,1301,FIT
resnets,1302,TEST
resnets,1303,FIT
resnets,1304,FIT
resnets,1305,FIT
resnets,1306,FIT
resnets,1307,TEST
resnets,1308,TEST
resnets,1309,TEST
resnets,1310,FIT
resnets,1311,TEST
resnets,1312,TEST
resnets,1313,TEST
resnets,1314,FIT
resnets,1315,TEST
resnets,1316,TEST
resnets,1317,FIT
resnets,1318,TEST
resnets,1319,FIT
resnets,1320,FIT
resnets,1321,FIT
resnets,1322,TEST
resnets,1323,TEST
resnets,1324,TEST
resnets,1325,FIT
resnets,1326,TEST
resnets,1327,FIT
resnets,1328,TEST
resnets,1329,FIT
resnets,1330,TEST
resnets,1331,FIT
resnets,1332,TEST
resnets,1333,FIT
resnets,1334,TEST
resnets,1335,FIT
resnets,1336,FIT
resnets,1337,TEST
resnets,1338,FIT
resnets,1339,TEST
resnets,1340,FIT
resnets,1341,TEST
resnets,1342,TEST
resnets,1343,TEST
resnets,1344,FIT
resnets,1345,TEST
resnets,1346,TEST
resnets,1347,FIT
resnets,1348,TEST
resnets,1349,TEST
resnets,1350,FIT
resnets,1351,FIT
resnets,1352,TEST
resnets,1353,TEST
resnets,1354,TEST
resnets,1355,TEST
resnets,1356,TEST
resnets,1357,TEST
resnets,1358,TEST
resnets,1359,TEST
resnets,1360,TEST
resnets,1361,FIT
resnets,1362,TEST
resnets,1363,TEST
resnets,1364,TEST
resnets,1365,FIT
resnets,1366,FIT
resnets,1367,TEST
resnets,1368,TEST
resnets,1369,FIT
resnets,1370,FIT
resnets,1371,FIT
resnets,1372,FIT
resnets,1373,TEST
resnets,1374,TEST
resnets,1375,TEST
resnets,1376,FIT
resnets,1377,TEST
resnets,1378,TEST
resnets,1379,FIT
resnets,1380,FIT
resnets,1381,TEST
resnets,1382,TEST
resnets,1383,FIT
resnets,1384,TEST
resnets,1385,TEST
resnets,1386,TEST
resnets,1387,FIT
resnets,1388,FIT
resnets,1389,TEST
resnets,1390,TEST
resnets,1391,TEST
resnets,1392,FIT
resnets,1393,TEST
resnets,1394,FIT
resnets,1395,TEST
resnets,1396,TEST
resnets,1397,TEST
resnets,1398,TEST
resnets,1399,FIT
resnets,1400,FIT
resnets,1401,FIT
resnets,1402,FIT
resnets,1403,TEST
resnets,1404,TEST
resnets,1405,FIT
resnets,1406,TEST
resnets,1407,TEST
resnets,1408,FIT
resnets,1409,TEST
resnets,1410,FIT
resnets,1411,TEST
resnets,1412,TEST
resnets,1413,TEST
resnets,1414,TEST
resnets,1415,FIT
resnets,1416,TEST
resnets,1417,FIT
resnets,1418,FIT
resnets,1419,FIT
resnets,1420,TEST
resnets,1421,TEST
resnets,1422,TEST
resnets,1423,TEST
resnets,1424,FIT
resnets,1425,FIT
resnets,1426,TEST
resnets,1427,FIT
resnets,1428,TEST
resnets,1429,TEST
resnets,1430,FIT
resnets,1431,FIT
resnets,1432,FIT
resnets,1433,TEST
resnets,1434,FIT
resnets,1435,FIT
resnets,1436,TEST
resnets,1437,TEST
resnets,1438,TEST
resnets,1439,TEST
resnets,1440,TEST
resnets,1441,TEST
resnets,1442,TEST
resnets,1443,FIT
resnets,1444,FIT
resnets,1445,TEST
resnets,1446,TEST
resnets,1447,TEST
resnets,1448,FIT
resnets,1449,TEST
resnets,1450,FIT
resnets,1451,FIT
resnets,1452,TEST
resnets,1453,FIT
resnets,1454,TEST
resnets,1455,TEST
resnets,1456,FIT
resnets,1457,FIT
resnets,1458,TEST
resnets,1459,FIT
resnets,1460,FIT
resnets,1461,FIT
resnets,1462,FIT
resnets,1463,FIT
resnets,1464,FIT
resnets,1465,FIT
resnets,1466,TEST
resnets,1467,TEST
resnets,1468,TEST
resnets,1469,FIT
resnets,1470,FIT
resnets,1471,FIT
resnets,1472,TEST
resnets,1473,FIT
resnets,1474,TEST
resnets,1475,FIT
resnets,1476,TEST
resnets,1477,TEST
resnets,1478,FIT
resnets,1479,TEST
resnets,1480,TEST
resnets,1481,TEST
resnets,1482,FIT
resnets,1483,FIT
resnets,1484,TEST
resnets,1485,FIT
resnets,1486,TEST
resnets,1487,TEST
resnets,1488,FIT
resnets,1489,TEST
resnets,1490,TEST
resnets,1491,TEST
resnets,1492,TEST
resnets,1493,FIT
resnets,1494,FIT
resnets,1495,FIT
resnets,1496,TEST
resnets,1497,FIT
resnets,1498,TEST
resnets,1499,TEST
resnets,1500,TEST
resnets,1501,TEST
resnets,1502,FIT
resnets,1503,FIT
resnets,1504,FIT
resnets,1505,FIT
resnets,1506,TEST
resnets,1507,TEST
resnets,1508,TEST
resnets,1509,TEST
resnets,1510,FIT
resnets,1511,TEST
resnets,1512,FIT
resnets,1513,TEST
resnets,1514,TEST
resnets,1515,TEST
resnets,1516,TEST
resnets,1517,FIT
resnets,1518,TEST
resnets,1519,TEST
resnets,1520,TEST
resnets,1521,TEST
resnets,1522,FIT
resnets,1523,TEST
resnets,1524,FIT
resnets,1525,FIT
resnets,1526,TEST
resnets,1527,FIT
resnets,1528,TEST
resnets,1529,TEST
resnets,1530,FIT
resnets,1531,FIT
resnets,1532,FIT
resnets,1533,TEST
resnets,1534,FIT
resnets,1535,FIT
resnets,1536,TEST
resnets,1537,FIT
resnets,1538,TEST
resnets,1539,FIT
resnets,1540,FIT
resnets,1541,TEST
resnets,1542,TEST
resnets,1543,FIT
resnets,1544,TEST
resnets,1545,FIT
resnets,1546,TEST
resnets,1547,FIT
resnets,1548,FIT
resnets,1549,TEST
resnets,1550,FIT
resnets,1551,TEST
resnets,1552,TEST
resnets,1553,FIT
resnets,1554,TEST
resnets,1555,FIT
resnets,1556,TEST
resnets,1557,TEST
resnets,1558,TEST
resnets,1559,FIT
resnets,1560,FIT
resnets,1561,TEST
resnets,1562,FIT
resnets,1563,FIT
resnets,1564,TEST
resnets,1565,FIT
resnets,1566,TEST
resnets,1567,TEST
resnets,1568,TEST
resnets,1569,TEST
resnets,1570,TEST
resnets,1571,TEST
resnets,1572,TEST
resnets,1573,FIT
resnets,1574,FIT
resnets,1575,FIT
resnets,1576,TEST
resnets,1577,FIT
resnets,1578,TEST
resnets,1579,TEST
resnets,1580,FIT
resnets,1581,FIT
resnets,1582,TEST
resnets,1583,FIT
resnets,1584,FIT
resnets,1585,TEST
resnets,1586,TEST
resnets,1587,TEST
resnets,1588,TEST
resnets,1589,TEST
resnets,1590,TEST
resnets,1591,TEST
resnets,1592,FIT
resnets,1593,TEST
resnets,1594,TEST
resnets,1595,FIT
resnets,1596,TEST
resnets,1597,TEST
resnets,1598,TEST
resnets,1599,TEST
resnets,1600,FIT
resnets,1601,TEST
resnets,1602,FIT
resnets,1603,FIT
resnets,1604,FIT
resnets,1605,FIT
resnets,1606,TEST
resnets,1607,TEST
resnets,1608,FIT
resnets,1609,FIT
resnets,1610,TEST
resnets,1611,TEST
resnets,1612,TEST
resnets,1613,TEST
resnets,1614,FIT
resnets,1615,FIT
resnets,1616,FIT
resnets,1617,TEST
resnets,1618,TEST
resnets,1619,FIT
resnets,1620,FIT
resnets,1621,TEST
